run,model,data_spec,prior_spec,constraint_spec,competition_measurement_frequency,restriction,unit,prior_mean,prior_sd,sddr_bf01
ces_output_gap_hp_baseline_restricted_kappa_20260623_111200,ces,output_gap_hp,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.028190306534548945
ces_unemployment_gap_baseline_20260702_071129,ces,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.6328522679226485
ces_unemployment_gap_baseline_20260702_145848,ces,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.6328522679226485
ces_unemployment_gap_baseline_annual_q4_20260702_195928,ces,unemployment_gap,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,1.6328522679226485
ces_unemployment_gap_baseline_restricted_kappa_20260623_000856,ces,unemployment_gap,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.9967451506833491
ces_unemployment_gap_core_baseline_20260709_155601,ces,unemployment_gap_core,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.9018653674490784
ces_unemployment_gap_core_baseline_annual_q4_20260709_145610,ces,unemployment_gap_core,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,0.9018653674490784
ces_unemployment_gap_core_baseline_restricted_kappa_20260709_151600,ces,unemployment_gap_core,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7223291002448338
ces_unemployment_gap_core_baseline_restricted_kappa_t_20260709_153555,ces,unemployment_gap_core,baseline,restricted_kappa_t,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.9018653674490784
ces_unemployment_gap_core_end_2019_baseline_20260709_165647,ces,unemployment_gap_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7363741833594405
ces_unemployment_gap_core_exclude_covid_baseline_20260709_165645,ces,unemployment_gap_core_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.8390518412197943
ces_unemployment_gap_core_full_baseline_20260709_165640,ces,unemployment_gap_core_full,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.9018653674490784
ces_unemployment_gap_core_post_2008_baseline_20260709_165644,ces,unemployment_gap_core_post_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,6.029744867501764
ces_unemployment_gap_core_pre_2008_baseline_20260709_165643,ces,unemployment_gap_core_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.022246039440085866
ces_unemployment_gap_core_start_1988_baseline_20260709_165646,ces,unemployment_gap_core_start_1988,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,10.586109632623034
ces_unemployment_gap_end_2019_baseline_20260623_032416,ces,unemployment_gap_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.732644256862311
ces_unemployment_gap_exclude_covid_baseline_20260623_032414,ces,unemployment_gap_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.477439410694546
ces_unemployment_gap_full_baseline_20260623_032411,ces,unemployment_gap_full,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.6328522679226485
ces_unemployment_gap_post_2008_baseline_20260623_032413,ces,unemployment_gap_post_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.4449447216103914
ces_unemployment_gap_pre_2008_baseline_20260623_032412,ces,unemployment_gap_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.012528126149065512
ces_unemployment_gap_start_1988_baseline_20260623_032415,ces,unemployment_gap_start_1988,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,5.816272726732918
hsa_dynamic_inv_markup_baseline_20260702_071133,hsa_dynamic,inv_markup,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.9843808733481154
hsa_dynamic_inv_markup_baseline_20260702_071133,hsa_dynamic,inv_markup,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.8619288396501347
hsa_dynamic_inv_markup_baseline_20260702_134953,hsa_dynamic,inv_markup,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.9843808733481154
hsa_dynamic_inv_markup_baseline_20260702_134953,hsa_dynamic,inv_markup,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.8619288396501347
hsa_dynamic_inv_markup_baseline_annual_q4_20260702_192408,hsa_dynamic,inv_markup,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,1.834650673455868
hsa_dynamic_inv_markup_baseline_annual_q4_20260702_192408,hsa_dynamic,inv_markup,baseline,unrestricted,annual_q4,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.0136218121788425
hsa_dynamic_inv_markup_baseline_restricted_kappa_20260622_235225,hsa_dynamic,inv_markup,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.981060957535275
hsa_dynamic_inv_markup_baseline_restricted_kappa_20260622_235225,hsa_dynamic,inv_markup,baseline,restricted_kappa,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.3530719773985942
hsa_dynamic_inv_markup_end_2019_baseline_20260623_021825,hsa_dynamic,inv_markup_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.8803492844691603
hsa_dynamic_inv_markup_end_2019_baseline_20260623_021825,hsa_dynamic,inv_markup_end_2019,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.32891500183219474
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.9085361298762484
hsa_dynamic_inv_markup_exclude_covid_baseline_20260623_021205,hsa_dynamic,inv_markup_exclude_covid,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.35366786965681035
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.8765533736694378
hsa_dynamic_inv_markup_full_baseline_20260623_020507,hsa_dynamic,inv_markup_full,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.34599606326784715
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.693869248442699
hsa_dynamic_inv_markup_post_2008_baseline_20260623_021132,hsa_dynamic,inv_markup_post_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.7286999784640413
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.9324080819069638
hsa_dynamic_inv_markup_pre_2008_baseline_20260623_020835,hsa_dynamic,inv_markup_pre_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.044945894936091295
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.7399648889754071
hsa_dynamic_inv_markup_start_1988_baseline_20260623_021536,hsa_dynamic,inv_markup_start_1988,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.8376573560652454
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.8421037537809326
hsa_dynamic_labor_share_gap_hp_baseline_20260702_073654,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.9151317745419779
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.8421037537809326
hsa_dynamic_labor_share_gap_hp_baseline_20260702_144631,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.9151317745419779
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,2.651176058253497
hsa_dynamic_labor_share_gap_hp_baseline_annual_q4_20260702_195309,hsa_dynamic,labor_share_gap_hp,baseline,unrestricted,annual_q4,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.7170881605600345
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.793308134125513
hsa_dynamic_labor_share_gap_hp_baseline_restricted_kappa_20260623_112522,hsa_dynamic,labor_share_gap_hp,baseline,restricted_kappa,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.30112760149046003
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.1663730576230544
hsa_dynamic_output_gap_bn_baseline_20260702_071958,hsa_dynamic,output_gap_bn,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.057210293405412
hsa_dynamic_output_gap_bn_baseline_20260702_140847,hsa_dynamic,output_gap_bn,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.1663730576230544
hsa_dynamic_output_gap_bn_baseline_20260702_140847,hsa_dynamic,output_gap_bn,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.057210293405412
hsa_dynamic_output_gap_bn_baseline_annual_q4_20260702_193349,hsa_dynamic,output_gap_bn,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,1.7163523510265213
hsa_dynamic_output_gap_bn_baseline_annual_q4_20260702_193349,hsa_dynamic,output_gap_bn,baseline,unrestricted,annual_q4,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.288736437888599
hsa_dynamic_output_gap_bn_baseline_restricted_kappa_20260623_000227,hsa_dynamic,output_gap_bn,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.5745731673476422
hsa_dynamic_output_gap_bn_baseline_restricted_kappa_20260623_000227,hsa_dynamic,output_gap_bn,baseline,restricted_kappa,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.19348469198109444
hsa_dynamic_output_gap_bn_core_baseline_20260709_163706,hsa_dynamic,output_gap_bn_core,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.0017240567229218
hsa_dynamic_output_gap_bn_core_baseline_20260709_163706,hsa_dynamic,output_gap_bn_core,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.151086130077184
hsa_dynamic_output_gap_bn_core_baseline_annual_q4_20260709_150934,hsa_dynamic,output_gap_bn_core,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,3.428644899297146
hsa_dynamic_output_gap_bn_core_baseline_annual_q4_20260709_150934,hsa_dynamic,output_gap_bn_core,baseline,unrestricted,annual_q4,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.3768607251465057
hsa_dynamic_output_gap_bn_core_baseline_restricted_kappa_20260709_152926,hsa_dynamic,output_gap_bn_core,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.1792439447359016
hsa_dynamic_output_gap_bn_core_baseline_restricted_kappa_20260709_152926,hsa_dynamic,output_gap_bn_core,baseline,restricted_kappa,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.0206507989767175
hsa_dynamic_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154930,hsa_dynamic,output_gap_bn_core,baseline,restricted_kappa_t,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.0017240567229218
hsa_dynamic_output_gap_bn_core_baseline_restricted_kappa_t_20260709_154930,hsa_dynamic,output_gap_bn_core,baseline,restricted_kappa_t,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.151086130077184
hsa_dynamic_output_gap_bn_core_end_2019_baseline_20260709_181413,hsa_dynamic,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.3591821981949037
hsa_dynamic_output_gap_bn_core_end_2019_baseline_20260709_181413,hsa_dynamic,output_gap_bn_core_end_2019,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,1.9832767493900691
hsa_dynamic_output_gap_bn_core_exclude_covid_baseline_20260709_180741,hsa_dynamic,output_gap_bn_core_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.300140454260342
hsa_dynamic_output_gap_bn_core_exclude_covid_baseline_20260709_180741,hsa_dynamic,output_gap_bn_core_exclude_covid,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.014042910574637
hsa_dynamic_output_gap_bn_core_full_baseline_20260709_180037,hsa_dynamic,output_gap_bn_core_full,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.0017240567229218
hsa_dynamic_output_gap_bn_core_full_baseline_20260709_180037,hsa_dynamic,output_gap_bn_core_full,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.151086130077184
hsa_dynamic_output_gap_bn_core_post_2008_baseline_20260709_180707,hsa_dynamic,output_gap_bn_core_post_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.8054207071614994
hsa_dynamic_output_gap_bn_core_post_2008_baseline_20260709_180707,hsa_dynamic,output_gap_bn_core_post_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.9914678134573789
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.3935848718091104
hsa_dynamic_output_gap_bn_core_pre_2008_baseline_20260709_180409,hsa_dynamic,output_gap_bn_core_pre_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.2428219578506208
hsa_dynamic_output_gap_bn_core_start_1988_baseline_20260709_181114,hsa_dynamic,output_gap_bn_core_start_1988,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,3.870163387442147
hsa_dynamic_output_gap_bn_core_start_1988_baseline_20260709_181114,hsa_dynamic,output_gap_bn_core_start_1988,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.024523753777494
hsa_dynamic_output_gap_bn_end_2019_baseline_20260623_030651,hsa_dynamic,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7983386002711884
hsa_dynamic_output_gap_bn_end_2019_baseline_20260623_030651,hsa_dynamic,output_gap_bn_end_2019,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.18137879736374277
hsa_dynamic_output_gap_bn_exclude_covid_baseline_20260623_030031,hsa_dynamic,output_gap_bn_exclude_covid,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7597633411820558
hsa_dynamic_output_gap_bn_exclude_covid_baseline_20260623_030031,hsa_dynamic,output_gap_bn_exclude_covid,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.16350783952913622
hsa_dynamic_output_gap_bn_full_baseline_20260623_025331,hsa_dynamic,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.1406252459196915
hsa_dynamic_output_gap_bn_full_baseline_20260623_025331,hsa_dynamic,output_gap_bn_full,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.23523570377906428
hsa_dynamic_output_gap_bn_post_2008_baseline_20260623_025958,hsa_dynamic,output_gap_bn_post_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.7105948921756505
hsa_dynamic_output_gap_bn_post_2008_baseline_20260623_025958,hsa_dynamic,output_gap_bn_post_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.8790918277222459
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,1.7255127060767814
hsa_dynamic_output_gap_bn_pre_2008_baseline_20260623_025701,hsa_dynamic,output_gap_bn_pre_2008,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.024513253619522935
hsa_dynamic_output_gap_bn_start_1988_baseline_20260623_030401,hsa_dynamic,output_gap_bn_start_1988,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.4173965385333968
hsa_dynamic_output_gap_bn_start_1988_baseline_20260623_030401,hsa_dynamic,output_gap_bn_start_1988,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.3488157980005896
hsa_dynamic_output_gap_hp_baseline_20260702_072825,hsa_dynamic,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.12316470573743402
hsa_dynamic_output_gap_hp_baseline_20260702_072825,hsa_dynamic,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.748618523542725
hsa_dynamic_output_gap_hp_baseline_20260702_142735,hsa_dynamic,output_gap_hp,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.12316470573743402
hsa_dynamic_output_gap_hp_baseline_20260702_142735,hsa_dynamic,output_gap_hp,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.748618523542725
hsa_dynamic_output_gap_hp_baseline_annual_q4_20260702_194330,hsa_dynamic,output_gap_hp,baseline,unrestricted,annual_q4,kappa=0,inflation points per x point,0.1,0.2,0.030982338958498286
hsa_dynamic_output_gap_hp_baseline_annual_q4_20260702_194330,hsa_dynamic,output_gap_hp,baseline,unrestricted,annual_q4,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.212927725084072
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,0.04587506011659859
hsa_dynamic_output_gap_hp_baseline_restricted_kappa_20260623_111531,hsa_dynamic,output_gap_hp,baseline,restricted_kappa,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,0.6846885057307608
hsa_dynamic_unemployment_gap_baseline_20260702_074535,hsa_dynamic,unemployment_gap,baseline,unrestricted,quarterly_interpolated,kappa=0,inflation points per x point,0.1,0.2,2.578373743808047
hsa_dynamic_unemployment_gap_baseline_20260702_074535,hsa_dynamic,unemployment_gap,baseline,unrestricted,quarterly_interpolated,theta=0,inflation effect per +10 log-point Nhat deviation,0.1,0.2,2.0211766984769417
